120530 191221.281|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\logs directory.
120530 193542.912|INFO|Thread-361|dumpPacket|  From: SERVER0 @ site 1
120530 193542.912|INFO|Thread-361|dumpPacket|    To: JUDGE6 @ site 1
120530 193542.912|INFO|Thread-361|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 284 BEING_JUDGED from TEAM92 @ site 1 id Run-7542610634498062257
120530 193542.912|INFO|Thread-361|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE6 @ site 1
120530 193542.912|INFO|Thread-361|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #4318 SERVER0 @ site 1 -> JUDGE6 @ site 1
120530 193542.912|INFO|Thread-361|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4318 ) handlePacket
120530 193542.912|INFO|Thread-361|dumpPacket|  From: SERVER0 @ site 1
120530 193542.912|INFO|Thread-361|dumpPacket|    To: JUDGE6 @ site 1
120530 193542.912|INFO|Thread-361|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 284 BEING_JUDGED from TEAM92 @ site 1 id Run-7542610634498062257
120530 193542.912|INFO|Thread-361|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE6 @ site 1
120530 193542.919|INFO|Thread-361|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #4318 SERVER0 @ site 1 -> JUDGE6 @ site 1
120530 193542.919|INFO|Thread-361|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #4318 SERVER0 @ site 1 -> JUDGE6 @ site 1
120530 193543.151|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193543.177|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193543.199|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193543.225|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193543.251|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193543.278|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193543.308|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193544.518|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193544.519|INFO|Thread-362|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #4324 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193544.519|INFO|Thread-362|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4324 ) recieveObject
120530 193544.519|INFO|Thread-362|dumpPacket|  From: SERVER0 @ site 1
120530 193544.519|INFO|Thread-362|dumpPacket|    To: JUDGE1 @ site 1
120530 193544.519|INFO|Thread-362|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 286 BEING_JUDGED from TEAM33 @ site 1 id Run-2985020732386488883
120530 193544.519|INFO|Thread-362|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193544.519|INFO|Thread-362|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #4324 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193544.519|INFO|Thread-362|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4324 ) handlePacket
120530 193544.519|INFO|Thread-362|dumpPacket|  From: SERVER0 @ site 1
120530 193544.519|INFO|Thread-362|dumpPacket|    To: JUDGE1 @ site 1
120530 193544.520|INFO|Thread-362|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 286 BEING_JUDGED from TEAM33 @ site 1 id Run-2985020732386488883
120530 193544.520|INFO|Thread-362|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193544.520|INFO|Thread-362|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #4324 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193544.520|INFO|Thread-362|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #4324 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193544.685|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193544.719|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193544.742|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193544.765|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193544.796|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193544.823|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193544.849|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193544.880|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193544.881|INFO|Thread-363|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #4326 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193544.881|INFO|Thread-363|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4326 ) recieveObject
120530 193544.881|INFO|Thread-363|dumpPacket|  From: SERVER0 @ site 1
120530 193544.881|INFO|Thread-363|dumpPacket|    To: SERVER0 @ site 0
120530 193544.881|INFO|Thread-363|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 285 JUDGED from TEAM57 @ site 1 id Run-5705043350597232287
120530 193544.881|INFO|Thread-363|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193544.881|INFO|Thread-363|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #4326 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193544.881|INFO|Thread-363|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4326 ) handlePacket
120530 193544.881|INFO|Thread-363|dumpPacket|  From: SERVER0 @ site 1
120530 193544.881|INFO|Thread-363|dumpPacket|    To: SERVER0 @ site 0
120530 193544.881|INFO|Thread-363|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 285 JUDGED from TEAM57 @ site 1 id Run-5705043350597232287
120530 193544.881|INFO|Thread-363|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193544.881|INFO|Thread-363|info|handlePacket end Packet[RUN_JUDGEMENT_UPDATE] #4326 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193544.881|INFO|Thread-363|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #4326 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193545.294|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193545.320|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193545.343|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193545.368|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193545.394|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193545.421|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193545.451|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193545.607|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193545.608|INFO|Thread-364|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #4328 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4328 ) recieveObject
120530 193545.608|INFO|Thread-364|dumpPacket|  From: SERVER0 @ site 1
120530 193545.608|INFO|Thread-364|dumpPacket|    To: JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 283 BEING_JUDGED from TEAM54 @ site 1 id Run--5719250193169532712
120530 193545.608|INFO|Thread-364|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #4328 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4328 ) handlePacket
120530 193545.608|INFO|Thread-364|dumpPacket|  From: SERVER0 @ site 1
120530 193545.608|INFO|Thread-364|dumpPacket|    To: JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 283 BEING_JUDGED from TEAM54 @ site 1 id Run--5719250193169532712
120530 193545.608|INFO|Thread-364|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #4328 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193545.608|INFO|Thread-364|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #4328 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193549.084|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193549.085|INFO|Thread-365|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #4332 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193549.085|INFO|Thread-365|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4332 ) recieveObject
120530 193549.085|INFO|Thread-365|dumpPacket|  From: SERVER0 @ site 1
120530 193549.085|INFO|Thread-365|dumpPacket|    To: SERVER0 @ site 0
120530 193549.085|INFO|Thread-365|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 286 JUDGED from TEAM33 @ site 1 id Run-2985020732386488883
120530 193549.086|INFO|Thread-365|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193549.086|INFO|Thread-365|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #4332 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193549.086|INFO|Thread-365|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4332 ) handlePacket
120530 193549.086|INFO|Thread-365|dumpPacket|  From: SERVER0 @ site 1
120530 193549.086|INFO|Thread-365|dumpPacket|    To: SERVER0 @ site 0
120530 193549.086|INFO|Thread-365|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 286 JUDGED from TEAM33 @ site 1 id Run-2985020732386488883
120530 193549.086|INFO|Thread-365|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193549.086|INFO|Thread-365|info|handlePacket end Packet[RUN_JUDGEMENT_UPDATE] #4332 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193549.086|INFO|Thread-365|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #4332 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193549.254|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193549.280|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193549.303|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193549.329|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193549.356|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193549.386|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193549.414|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193550.115|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193550.116|INFO|Thread-366|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #4334 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193550.116|INFO|Thread-366|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4334 ) recieveObject
120530 193550.117|INFO|Thread-366|dumpPacket|  From: SERVER0 @ site 1
120530 193550.117|INFO|Thread-366|dumpPacket|    To: SERVER0 @ site 0
120530 193550.117|INFO|Thread-366|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 283 JUDGED from TEAM54 @ site 1 id Run--5719250193169532712
120530 193550.117|INFO|Thread-366|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193550.117|INFO|Thread-366|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #4334 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193550.117|INFO|Thread-366|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4334 ) handlePacket
120530 193550.117|INFO|Thread-366|dumpPacket|  From: SERVER0 @ site 1
120530 193550.117|INFO|Thread-366|dumpPacket|    To: SERVER0 @ site 0
120530 193550.117|INFO|Thread-366|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 283 JUDGED from TEAM54 @ site 1 id Run--5719250193169532712
120530 193550.117|INFO|Thread-366|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193550.117|INFO|Thread-366|info|handlePacket end Packet[RUN_JUDGEMENT_UPDATE] #4334 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193550.118|INFO|Thread-366|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #4334 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193550.292|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193550.321|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193550.343|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193550.367|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193550.397|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193550.424|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193550.452|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193550.515|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193550.515|INFO|Thread-367|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #4336 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4336 ) recieveObject
120530 193550.516|INFO|Thread-367|dumpPacket|  From: SERVER0 @ site 1
120530 193550.516|INFO|Thread-367|dumpPacket|    To: JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 275 BEING_JUDGED from TEAM197 @ site 1 id Run--4345486274314008394
120530 193550.516|INFO|Thread-367|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #4336 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4336 ) handlePacket
120530 193550.516|INFO|Thread-367|dumpPacket|  From: SERVER0 @ site 1
120530 193550.516|INFO|Thread-367|dumpPacket|    To: JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 275 BEING_JUDGED from TEAM197 @ site 1 id Run--4345486274314008394
120530 193550.516|INFO|Thread-367|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #4336 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193550.516|INFO|Thread-367|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #4336 SERVER0 @ site 1 -> JUDGE1 @ site 1
120530 193551.850|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193551.851|INFO|Thread-368|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #4338 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193551.852|INFO|Thread-368|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4338 ) recieveObject
120530 193551.852|INFO|Thread-368|dumpPacket|  From: SERVER0 @ site 1
120530 193551.852|INFO|Thread-368|dumpPacket|    To: JUDGE5 @ site 1
120530 193551.852|INFO|Thread-368|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 280 BEING_JUDGED from TEAM33 @ site 1 id Run--7589309807008058218
120530 193551.852|INFO|Thread-368|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193551.852|INFO|Thread-368|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #4338 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193551.852|INFO|Thread-368|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #4338 ) handlePacket
120530 193551.852|INFO|Thread-368|dumpPacket|  From: SERVER0 @ site 1
120530 193551.852|INFO|Thread-368|dumpPacket|    To: JUDGE5 @ site 1
120530 193551.852|INFO|Thread-368|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 280 BEING_JUDGED from TEAM33 @ site 1 id Run--7589309807008058218
120530 193551.852|INFO|Thread-368|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE5 @ site 1
120530 193551.853|INFO|Thread-368|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #4338 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193551.853|INFO|Thread-368|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #4338 SERVER0 @ site 1 -> JUDGE5 @ site 1
120530 193552.027|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193552.056|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193552.079|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193552.105|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193552.131|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193552.157|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193552.185|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193554.559|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193554.560|INFO|Thread-369|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #4340 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193554.560|INFO|Thread-369|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4340 ) recieveObject
120530 193554.561|INFO|Thread-369|dumpPacket|  From: SERVER0 @ site 1
120530 193554.561|INFO|Thread-369|dumpPacket|    To: SERVER0 @ site 0
120530 193554.561|INFO|Thread-369|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 275 JUDGED from TEAM197 @ site 1 id Run--4345486274314008394
120530 193554.561|INFO|Thread-369|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193554.561|INFO|Thread-369|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #4340 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193554.561|INFO|Thread-369|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4340 ) handlePacket
120530 193554.561|INFO|Thread-369|dumpPacket|  From: SERVER0 @ site 1
120530 193554.561|INFO|Thread-369|dumpPacket|    To: SERVER0 @ site 0
120530 193554.561|INFO|Thread-369|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 275 JUDGED from TEAM197 @ site 1 id Run--4345486274314008394
120530 193554.561|INFO|Thread-369|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
120530 193554.562|INFO|Thread-369|info|handlePacket end Packet[RUN_JUDGEMENT_UPDATE] #4340 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193554.562|INFO|Thread-369|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #4340 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193554.748|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
120530 193554.777|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\full.html succeeded.
120530 193554.804|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\fullnums.html succeeded.
120530 193554.826|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\pc2export.dat succeeded.
120530 193554.855|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumatt.html succeeded.
120530 193554.881|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\summary.html succeeded.
120530 193554.907|DEBUG|AWT-EventQueue-0|generateOutput|rename2 to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html\sumtime.html succeeded.
120530 193556.286|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120530 193556.287|INFO|Thread-370|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #4342 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193556.288|INFO|Thread-370|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4342 ) recieveObject
120530 193556.288|INFO|Thread-370|dumpPacket|  From: SERVER0 @ site 1
120530 193556.288|INFO|Thread-370|dumpPacket|    To: SERVER0 @ site 0
120530 193556.288|INFO|Thread-370|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 284 JUDGED from TEAM92 @ site 1 id Run-7542610634498062257
120530 193556.288|INFO|Thread-370|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE6 @ site 1
120530 193556.288|INFO|Thread-370|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #4342 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193556.288|INFO|Thread-370|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #4342 ) handlePacket
120530 193556.288|INFO|Thread-370|dumpPacket|  From: SERVER0 @ site 1
120530 193556.288|INFO|Thread-370|dumpPacket|    To: SERVER0 @ site 0
120530 193556.288|INFO|Thread-370|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 284 JUDGED from TEAM92 @ site 1 id Run-7542610634498062257
120530 193556.288|INFO|Thread-370|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE6 @ site 1
120530 193556.289|INFO|Thread-370|info|handlePacket end Packet[RUN_JUDGEMENT_UPDATE] #4342 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193556.289|INFO|Thread-370|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #4342 SERVER0 @ site 1 -> SERVER0 @ site 0
120530 193556.474|FINE|AWT-EventQueue-0|generateOutput|Sending output to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\html
